timestamp,pod name,cpu usage (%),memory usage (%),pod status,pod restarts,ready containers,total containers,pod event type,pod event reason,pod event age,pod event source,pod event message,node name,event reason,event age,event source,event message,memory usage (mb),active memory requests (mb),memory requests (%),active memory limits (mb)emory limits utilization (%),memory usage (cache) (mb),memory usage (swap) (mb),network receive bytes,network transmit bytes,network receive packets (p/s),network transmit packets (p/s),network receive packets dropped (p/s),network transmit packets dropped (p/s),fs reads total (mb),fs writes total (mb),fs reads/writes total (mb),fs reads bytes total (mb),fs writes bytes total (mb),fs reads/writes bytes total (mb)
2024-04-04 12:00:00,redis,18.11,42.91,Failed,0,0,1,Warning,Scheduled,10m,scheduler,Container failed,node1,Failed,20m,api-server,Volume detached,488.51,47.11,63.63,37.89,23.98,5.47,8053.45,838.38,14.58,1.55,1.01,2.52,0.9448,1.9557,3.2247,0.5569,1.4629,0.0773
2024-04-04 13:00:00,frauddetection,30.78,56.32,Running,4,0,1,Critical,Killing,10s,scheduler,Pod scheduled,node3,Started,10m,api-server,Volume detached,348.71,176.37,10.4,74.86,42.98,8.92,8704.24,6800.52,17.06,14.43,4.16,0.95,1.3925,2.8137,4.5413,1.605,2.0133,1.7871
2024-04-04 14:00:00,frontend,38.68,53.33,Running,1,0,2,Normal,Killing,5m,kubelet,Pod scheduled,node3,Failed,15m,api-server,Resource constraint,432.65,65.03,42.61,69.07,26.03,1.57,5146.95,2318.84,12.14,13.74,0.04,2.95,2.6657,3.7283,0.687,1.1541,0.7979,2.3739
2024-04-04 15:00:00,recommendation,43.45,23.36,Failed,0,1,2,Normal,BackOff,1m,controller,Container failed,node2,Failed,15m,api-server,Node not ready,166.2,57.96,14.52,26.42,20.21,1.52,7949.54,7489.93,1.19,2.1,0.67,0.43,0.1664,1.6072,4.3923,1.8595,1.2282,2.5074
2024-04-04 16:00:00,frauddetection,38.43,5.65,Failed,0,1,1,Critical,Killing,10m,kubelet,Pod scheduled,node1,Evicted,15m,api-server,Node not ready,325.22,108.62,21.62,30.8,14.87,2.44,2347.58,3085.78,2.36,7.86,3.53,1.13,1.2204,0.5169,5.2919,1.5093,0.5051,2.3678
2024-04-04 17:00:00,frontend,39.54,65.05,Unknown,4,1,2,Normal,FailedMount,30s,scheduler,Container failed,node3,Failed,5m,api-server,Resource constraint,266.19,52.36,79.31,47.88,28.36,1.24,2907.76,7547.08,12.07,3.96,4.98,0.67,3.5132,1.4433,4.7724,1.1349,2.2862,3.1132
2024-04-04 18:00:00,recommendation,28.3,6.16,Unknown,2,1,2,Warning,Scheduled,30s,controller,Mounting volume,node1,Evicted,20m,kubelet,Resource constraint,114.2,59.46,46.2,78.86,33.0,1.03,1336.13,7312.78,7.35,6.83,3.92,0.8,1.4559,2.0722,3.0042,1.9794,2.7467,1.1698
2024-04-04 19:00:00,frontend,29.08,42.41,Pending,0,1,1,Critical,Scheduled,1m,scheduler,Pod scheduled,node2,Started,20m,api-server,Resource constraint,420.68,168.66,56.39,59.41,23.7,3.56,5544.05,5675.28,9.18,7.91,0.0,1.76,2.9258,2.3347,1.7089,0.4039,0.1542,2.2815
2024-04-04 20:00:00,frontend,30.96,72.38,Failed,0,1,2,Critical,BackOff,1m,scheduler,Pod scheduled,node3,Started,20m,api-server,Volume detached,291.46,130.4,13.73,63.28,21.59,9.32,2349.96,4858.56,18.54,7.9,3.18,1.0,2.4964,2.8711,0.8766,1.1136,2.7644,2.4298
2024-04-04 21:00:00,redis,32.99,24.08,Unknown,2,1,2,Normal,Scheduled,1m,controller,Pod scheduled,node3,Failed,20m,api-server,Volume detached,193.77,83.65,43.14,18.62,16.07,2.84,7906.15,1821.19,5.44,10.28,0.16,1.23,2.2858,3.0674,0.7748,0.1149,0.6631,1.8615
2024-04-04 22:00:00,frontend,32.5,25.69,Running,4,0,1,Normal,Scheduled,5m,scheduler,Mounting volume,node3,Evicted,20m,kubelet,Volume detached,355.72,42.23,42.93,87.99,23.25,9.98,5253.12,6566.62,18.79,3.6,2.39,0.02,4.4961,2.0702,3.3058,0.4499,2.2908,3.0793
2024-04-04 23:00:00,frontend,25.86,73.49,Failed,0,0,2,Warning,Scheduled,10s,controller,Mounting volume,node1,Failed,10m,api-server,Node not ready,174.5,157.59,39.49,25.15,48.57,9.02,2386.69,6634.84,19.96,8.84,3.6,0.9,0.5698,0.4159,2.9949,0.9141,2.7351,3.6641
2024-04-05 00:00:00,redis,36.53,23.34,Pending,4,1,2,Critical,Killing,10m,scheduler,Mounting volume,node3,Failed,20m,api-server,Resource constraint,117.68,195.39,33.84,19.67,26.84,3.71,6131.85,7755.19,5.49,4.97,3.11,2.68,4.8771,3.2447,3.2759,1.2937,0.4896,1.6923
2024-04-05 01:00:00,redis,17.71,53.31,Unknown,0,1,1,Warning,FailedMount,30s,kubelet,Pod scheduled,node2,Evicted,20m,kubelet,Node not ready,497.22,24.83,21.19,37.98,16.98,2.76,3828.25,6801.85,10.27,10.9,1.95,1.39,3.293,0.7567,3.2736,0.5837,0.234,0.6949
2024-04-05 02:00:00,frontend,35.93,72.37,Pending,3,1,1,Critical,Killing,10m,kubelet,Container failed,node2,Started,15m,kubelet,Node not ready,455.24,54.9,76.64,25.28,7.65,9.24,3424.31,865.41,15.98,3.32,3.78,1.84,3.2926,1.3312,5.4294,0.6259,2.8679,0.8476
2024-04-05 03:00:00,recommendation,38.49,14.85,Unknown,1,0,2,Critical,Scheduled,10m,kubelet,Pod scheduled,node3,Failed,15m,api-server,Volume detached,157.93,116.29,72.44,62.75,45.26,2.61,6111.31,2094.06,2.01,2.66,1.61,2.73,1.9751,2.7177,3.9984,0.5497,2.328,3.5881
2024-04-05 04:00:00,frontend,44.8,42.32,Pending,2,0,2,Normal,FailedMount,1m,kubelet,Mounting volume,node3,Evicted,20m,kubelet,Volume detached,85.57,52.33,32.87,61.9,42.15,5.27,3321.05,2355.28,16.78,12.62,2.47,2.71,2.1219,1.9345,1.9556,1.0089,2.3238,0.6198
2024-04-05 05:00:00,redis,4.69,14.55,Failed,0,1,2,Critical,FailedMount,10m,scheduler,Pod scheduled,node2,Failed,5m,kubelet,Resource constraint,232.31,161.31,79.87,78.39,11.49,9.67,5414.9,6003.01,9.04,3.9,4.0,2.68,3.2911,2.845,4.2906,1.6967,0.7864,3.8362
2024-04-05 06:00:00,redis,5.91,53.45,Unknown,4,1,2,Normal,FailedMount,10m,scheduler,Mounting volume,node2,Evicted,20m,kubelet,Node not ready,339.8,68.41,67.89,37.57,15.74,4.24,8935.93,3902.26,14.44,2.88,3.69,1.3,4.7568,3.5116,1.2684,1.7451,0.2328,0.6507
2024-04-05 07:00:00,recommendation,14.91,31.94,Pending,4,0,1,Critical,Killing,1m,kubelet,Container failed,node3,Evicted,5m,kubelet,Volume detached,70.68,170.69,72.54,60.82,45.85,8.99,6706.55,6549.78,14.78,12.8,0.89,2.04,3.3022,2.7684,0.3696,0.5717,1.5985,3.2064
2024-04-05 08:00:00,frontend,34.09,9.55,Running,0,0,1,Critical,Scheduled,30s,controller,Container failed,node2,Failed,10m,kubelet,Volume detached,116.99,64.15,63.33,15.26,35.13,9.86,5242.63,6189.18,18.06,12.81,4.64,0.46,0.3377,2.0202,3.0384,1.5589,1.6848,2.2918
2024-04-05 09:00:00,frontend,45.67,65.1,Unknown,0,1,1,Critical,BackOff,1m,kubelet,Mounting volume,node2,Failed,5m,api-server,Volume detached,377.85,152.2,55.74,70.54,8.34,2.94,8698.53,4201.48,11.38,14.08,2.36,2.39,4.6134,3.8318,5.4294,1.5993,1.356,3.3204
2024-04-05 10:00:00,redis,24.84,56.48,Pending,0,0,2,Warning,Killing,1m,scheduler,Mounting volume,node3,Started,10m,kubelet,Volume detached,66.84,96.73,34.67,41.85,19.58,2.73,5024.3,1139.0,8.04,14.49,4.63,1.26,1.5741,0.1126,0.1294,0.0696,1.9994,3.9553
2024-04-05 11:00:00,recommendation,10.83,39.64,Unknown,3,0,2,Warning,Scheduled,5m,scheduler,Container failed,node3,Evicted,5m,kubelet,Node not ready,380.46,190.47,69.43,45.34,44.41,3.69,9507.99,5442.82,2.04,14.31,4.61,2.49,4.1946,2.6492,4.1025,1.2412,2.7572,2.4084
2024-04-05 12:00:00,recommendation,43.86,29.24,Unknown,4,0,1,Normal,Killing,10m,controller,Mounting volume,node3,Evicted,20m,api-server,Resource constraint,323.95,154.06,35.91,16.9,44.25,1.65,7518.24,1658.05,11.54,10.0,2.45,1.03,0.7143,1.3342,5.55,0.1457,2.3883,3.1083
2024-04-05 13:00:00,frauddetection,49.07,9.43,Pending,0,0,2,Critical,Scheduled,10m,controller,Pod scheduled,node3,Failed,15m,api-server,Volume detached,223.13,71.45,77.59,76.31,14.05,2.83,2872.35,3066.3,19.92,2.93,3.67,2.55,1.2073,1.9775,0.6247,0.2414,0.662,2.2571
2024-04-05 14:00:00,redis,32.93,45.8,Running,3,1,2,Warning,FailedMount,5m,controller,Container failed,node2,Failed,15m,kubelet,Resource constraint,336.34,166.14,23.47,14.62,15.8,7.26,3015.35,7561.65,19.83,9.81,0.9,2.26,4.9459,1.2105,4.5444,0.6257,2.4534,3.3406
2024-04-05 15:00:00,redis,15.65,17.66,Running,1,0,1,Critical,FailedMount,30s,kubelet,Container failed,node1,Started,20m,kubelet,Volume detached,307.2,33.61,35.46,22.55,22.59,7.78,7393.33,3000.7,1.92,3.36,1.08,0.18,0.2995,0.9481,1.9685,0.0727,2.5266,2.1019
2024-04-05 16:00:00,frontend,1.68,56.08,Unknown,0,1,2,Warning,BackOff,10s,controller,Container failed,node1,Evicted,20m,api-server,Volume detached,196.36,181.09,58.17,55.58,31.08,7.35,6892.08,1800.12,7.8,13.67,4.34,0.36,2.0175,0.4208,5.3512,0.8332,1.591,3.6608
2024-04-05 17:00:00,recommendation,26.74,12.67,Pending,3,1,1,Critical,BackOff,10s,scheduler,Pod scheduled,node2,Evicted,5m,kubelet,Resource constraint,412.73,102.93,46.92,68.94,21.99,9.09,1474.3,3200.35,16.73,4.84,1.05,0.07,4.477,0.8557,1.9467,1.4407,2.595,3.3833
2024-04-05 18:00:00,recommendation,39.73,5.5,Failed,3,1,1,Normal,FailedMount,5m,kubelet,Mounting volume,node1,Started,10m,kubelet,Volume detached,448.49,176.39,26.96,72.02,44.02,3.93,5995.84,7412.68,1.48,8.39,0.68,2.47,2.3086,3.5546,4.9239,0.8029,2.0041,1.2922
2024-04-05 19:00:00,frontend,26.43,48.15,Pending,3,1,2,Normal,BackOff,1m,scheduler,Pod scheduled,node1,Failed,20m,kubelet,Volume detached,212.05,22.33,37.0,24.39,39.2,7.0,5065.42,6671.64,13.42,8.7,0.28,2.64,1.1726,0.1809,4.5658,1.1928,1.0459,2.9309
2024-04-05 20:00:00,redis,43.61,43.11,Unknown,3,0,2,Warning,FailedMount,1m,scheduler,Pod scheduled,node3,Evicted,5m,api-server,Node not ready,422.97,64.23,75.13,79.89,30.18,0.83,2814.58,4908.31,13.02,1.27,2.92,2.73,4.5254,3.5049,4.0599,1.2947,2.2365,2.0272
2024-04-05 21:00:00,frauddetection,47.04,16.13,Pending,1,1,2,Warning,Scheduled,10m,kubelet,Pod scheduled,node3,Failed,10m,api-server,Node not ready,357.94,180.75,42.97,26.82,40.89,8.74,7447.55,3045.32,15.58,1.99,2.83,2.16,1.5324,2.3601,0.0106,0.6846,1.7346,0.6582
2024-04-05 22:00:00,frontend,17.24,63.43,Running,1,0,1,Critical,BackOff,5m,scheduler,Mounting volume,node2,Failed,15m,kubelet,Resource constraint,389.31,160.44,55.98,47.37,23.08,9.86,9111.12,2601.87,1.35,6.93,4.98,1.63,2.757,2.0887,0.4934,1.8898,1.0399,2.9784
2024-04-05 23:00:00,frauddetection,3.77,64.2,Failed,3,0,1,Warning,BackOff,5m,controller,Container failed,node3,Evicted,15m,kubelet,Volume detached,412.64,131.57,39.33,80.08,27.6,2.42,3946.54,4936.95,7.63,3.67,1.04,1.05,0.8819,1.0622,0.0643,0.3572,1.3866,3.267
2024-04-06 00:00:00,frauddetection,6.76,37.02,Running,4,1,1,Warning,Killing,5m,scheduler,Pod scheduled,node1,Failed,10m,api-server,Resource constraint,52.88,26.91,79.16,67.12,47.83,6.52,8002.27,549.16,19.84,13.46,1.86,1.82,4.8679,2.8714,5.9358,0.5562,0.5355,1.637
2024-04-06 01:00:00,redis,49.98,17.15,Pending,2,1,2,Warning,BackOff,10s,scheduler,Mounting volume,node1,Failed,10m,kubelet,Volume detached,146.64,85.87,42.45,38.13,7.0,4.75,1165.94,5919.84,15.01,6.22,1.59,2.02,3.4383,0.2728,2.9281,1.3509,0.4786,0.0981
2024-04-06 02:00:00,frauddetection,22.34,9.56,Failed,4,1,2,Warning,Scheduled,10m,scheduler,Container failed,node1,Started,5m,api-server,Resource constraint,437.92,74.0,13.55,24.58,38.78,4.93,3678.73,4287.72,3.11,10.82,3.87,0.21,1.2779,2.774,0.0639,0.3886,2.4939,3.4543
2024-04-06 03:00:00,redis,35.28,28.37,Pending,3,0,1,Warning,Killing,5m,scheduler,Pod scheduled,node2,Started,15m,kubelet,Volume detached,139.45,170.63,15.7,38.65,43.94,1.07,7102.34,4877.28,14.77,2.43,1.87,2.61,3.3622,2.9642,4.7279,0.8905,2.6102,1.2346
2024-04-06 04:00:00,redis,7.18,65.22,Unknown,2,1,1,Warning,FailedMount,1m,kubelet,Container failed,node2,Evicted,10m,api-server,Node not ready,458.47,157.04,34.57,63.66,45.76,6.04,2968.84,1122.75,5.81,10.2,0.78,2.75,1.7029,3.8751,2.7915,1.827,0.2845,2.3439
2024-04-06 05:00:00,frauddetection,39.69,26.95,Pending,0,1,2,Critical,Scheduled,10s,controller,Mounting volume,node1,Failed,20m,kubelet,Node not ready,423.66,137.08,22.93,43.98,13.43,1.23,7860.39,7377.7,2.0,3.66,0.93,1.5,0.0968,2.9826,1.0754,0.6881,1.9788,3.2775
2024-04-06 06:00:00,frauddetection,7.16,5.66,Running,0,0,2,Normal,Scheduled,10s,scheduler,Pod scheduled,node2,Failed,5m,kubelet,Volume detached,381.36,23.63,58.28,86.02,35.38,0.58,9682.78,836.81,7.84,9.68,2.73,0.97,1.3692,2.2843,2.9587,0.1128,2.5606,1.713
2024-04-06 07:00:00,frontend,18.16,68.31,Running,2,1,1,Warning,Scheduled,10m,scheduler,Pod scheduled,node2,Started,5m,kubelet,Node not ready,470.9,186.87,55.59,19.07,6.51,0.46,7304.16,6734.77,8.02,6.95,2.01,0.44,0.538,2.1236,1.3802,1.891,2.9811,2.0443
2024-04-06 08:00:00,redis,4.32,61.95,Running,3,1,1,Warning,FailedMount,1m,kubelet,Container failed,node2,Evicted,15m,kubelet,Volume detached,122.59,128.66,26.61,32.24,33.13,6.71,9321.48,4892.46,14.62,2.93,2.81,0.07,1.2319,1.8122,0.2133,0.2888,1.4115,2.5784
2024-04-06 09:00:00,recommendation,38.15,6.91,Unknown,1,1,2,Critical,Scheduled,30s,controller,Container failed,node1,Evicted,10m,api-server,Volume detached,396.79,131.22,78.32,18.34,43.1,2.1,1189.04,3529.57,6.91,2.85,0.82,2.07,0.3599,0.2223,4.215,0.3465,0.1318,2.3566
2024-04-06 10:00:00,frauddetection,4.98,21.32,Pending,1,0,1,Normal,BackOff,5m,kubelet,Pod scheduled,node3,Evicted,20m,kubelet,Resource constraint,491.21,178.99,36.53,89.63,33.22,4.77,6520.43,5044.85,5.38,12.1,0.38,2.49,1.2454,2.711,4.0411,0.8317,2.9051,3.1433
2024-04-06 11:00:00,frauddetection,30.6,20.38,Pending,2,1,2,Normal,FailedMount,10s,kubelet,Pod scheduled,node1,Evicted,10m,api-server,Node not ready,379.91,167.64,20.06,29.61,14.46,0.08,8130.86,6622.07,12.63,6.71,3.83,2.22,3.1678,1.1062,4.9439,0.5391,2.2703,2.6551
2024-04-06 12:00:00,frontend,6.77,72.13,Pending,4,1,1,Warning,Killing,10m,kubelet,Pod scheduled,node1,Evicted,20m,api-server,Resource constraint,487.89,131.84,58.52,65.99,15.42,5.52,4435.39,7494.69,13.23,5.88,1.66,0.91,2.6774,1.3916,4.8029,0.0291,0.8443,2.0907
2024-04-06 13:00:00,recommendation,17.77,52.92,Running,1,0,2,Normal,Killing,10m,controller,Container failed,node2,Started,15m,kubelet,Node not ready,495.6,49.6,18.23,88.63,45.76,0.39,1547.97,1838.58,6.27,6.86,0.7,2.85,2.4808,0.764,5.805,1.263,2.5547,3.4525
2024-04-06 14:00:00,frontend,45.86,28.37,Unknown,3,0,2,Warning,Killing,1m,scheduler,Mounting volume,node1,Started,20m,kubelet,Volume detached,249.97,26.83,23.12,45.35,21.31,1.75,3001.83,4715.14,7.99,10.85,4.56,0.55,4.2728,3.7279,5.8954,0.0018,0.7882,0.5363
2024-04-06 15:00:00,frontend,10.13,38.36,Running,1,1,2,Normal,BackOff,10m,kubelet,Mounting volume,node1,Evicted,5m,kubelet,Node not ready,302.65,122.73,31.94,51.95,33.74,9.14,5358.43,7933.19,12.75,8.02,0.16,2.63,2.1484,3.55,0.0425,0.9119,1.0251,3.8965
2024-04-06 16:00:00,recommendation,14.8,48.02,Unknown,1,0,1,Warning,FailedMount,5m,scheduler,Pod scheduled,node3,Failed,20m,api-server,Volume detached,361.0,100.16,36.33,39.36,23.49,8.94,2873.84,4493.67,17.19,4.85,2.99,1.06,0.7966,1.0958,1.2646,1.0108,2.0518,1.0967
2024-04-06 17:00:00,redis,18.16,44.53,Unknown,0,1,2,Warning,Scheduled,1m,controller,Mounting volume,node3,Started,20m,kubelet,Resource constraint,207.37,173.74,58.37,60.59,40.55,3.6,7203.91,5592.21,17.28,1.65,2.19,1.99,1.8267,3.5686,0.5394,1.775,1.9105,2.4618
2024-04-06 18:00:00,recommendation,15.0,51.0,Running,3,1,1,Normal,Scheduled,5m,kubelet,Container failed,node1,Evicted,10m,kubelet,Node not ready,340.98,137.16,67.58,26.58,12.44,0.97,1613.57,5267.96,18.41,7.33,0.51,2.16,1.8383,3.1732,2.7563,0.7251,1.7913,2.0659
2024-04-06 19:00:00,frauddetection,19.17,60.04,Unknown,1,0,2,Warning,FailedMount,30s,controller,Pod scheduled,node2,Started,15m,kubelet,Node not ready,421.18,76.49,74.66,22.43,36.81,0.92,4773.68,1370.97,19.17,14.15,3.4,2.28,1.9467,3.2676,2.7954,0.0282,2.9097,3.2428
2024-04-06 20:00:00,frontend,3.1,11.07,Running,1,1,1,Critical,Killing,5m,controller,Mounting volume,node1,Evicted,20m,api-server,Resource constraint,477.26,115.38,27.78,75.83,43.74,0.93,6489.83,3300.07,15.82,5.65,1.09,1.19,0.5027,1.6844,5.6364,1.2207,1.3392,1.9721
2024-04-06 21:00:00,recommendation,31.39,42.54,Running,1,0,2,Critical,Killing,10m,kubelet,Container failed,node2,Started,5m,kubelet,Node not ready,250.26,196.15,75.56,49.83,10.72,2.52,9242.74,803.62,1.36,2.53,0.17,0.77,4.7341,0.9876,5.442,0.7825,2.4246,0.9877
2024-04-06 22:00:00,frauddetection,10.9,64.5,Unknown,2,0,2,Normal,FailedMount,10s,scheduler,Mounting volume,node2,Failed,5m,kubelet,Resource constraint,322.7,161.27,20.57,36.52,33.92,4.52,1167.68,771.3,18.66,1.47,1.5,0.37,3.5884,2.1497,5.8288,0.2776,0.1425,2.3837
2024-04-06 23:00:00,redis,11.02,36.93,Pending,0,1,2,Normal,FailedMount,5m,scheduler,Container failed,node3,Evicted,20m,api-server,Volume detached,476.16,150.84,30.98,35.72,7.05,1.17,1198.44,7253.28,7.2,7.06,0.73,0.08,1.619,0.5852,5.6303,1.8521,1.1806,3.0047
2024-04-07 00:00:00,frontend,32.44,44.9,Unknown,3,0,1,Critical,Killing,10s,kubelet,Mounting volume,node3,Failed,10m,kubelet,Node not ready,238.11,155.44,63.64,10.91,49.83,7.91,4498.99,7664.71,1.69,12.11,2.2,1.8,4.7959,3.7662,0.0516,0.0123,1.8822,2.4725
2024-04-07 01:00:00,frontend,17.58,11.28,Failed,3,0,1,Normal,BackOff,30s,controller,Mounting volume,node2,Failed,5m,api-server,Volume detached,275.4,53.39,60.39,20.54,24.49,0.98,6234.57,3974.14,12.97,7.3,3.22,1.87,4.1603,0.6888,3.6191,1.993,0.2259,2.1487
2024-04-07 02:00:00,frontend,26.87,69.22,Unknown,1,1,1,Critical,FailedMount,10s,kubelet,Container failed,node1,Evicted,20m,kubelet,Resource constraint,146.27,101.89,39.84,84.28,27.04,1.74,7305.24,3714.38,18.06,2.36,4.36,1.11,3.0198,2.6453,4.0239,0.3689,1.3678,2.4688
2024-04-07 03:00:00,frontend,31.81,67.57,Pending,1,0,2,Warning,BackOff,5m,controller,Container failed,node3,Evicted,10m,api-server,Volume detached,96.69,113.3,36.69,55.53,37.65,9.58,3835.79,1081.08,17.16,12.59,2.94,2.17,3.0628,1.5274,5.9667,1.4465,0.8286,3.3816
2024-04-07 04:00:00,redis,5.32,51.25,Pending,4,0,2,Critical,BackOff,1m,kubelet,Mounting volume,node1,Started,20m,api-server,Node not ready,215.23,189.33,68.51,29.83,25.98,4.83,6640.49,912.46,4.94,2.41,3.19,2.53,1.5359,1.8559,0.273,1.7805,0.5627,1.7728
2024-04-07 05:00:00,frauddetection,43.97,16.03,Unknown,1,0,1,Warning,Scheduled,1m,scheduler,Container failed,node3,Evicted,5m,kubelet,Volume detached,204.85,45.3,14.88,78.53,8.45,7.84,1345.89,2774.5,16.74,6.58,3.24,0.02,1.2553,2.6791,4.3553,1.7604,0.495,1.0034
2024-04-07 06:00:00,frauddetection,9.45,37.66,Pending,4,1,2,Normal,BackOff,10m,controller,Pod scheduled,node1,Evicted,10m,api-server,Volume detached,472.7,47.34,51.17,57.83,12.89,0.1,6469.61,6875.09,14.8,12.02,4.33,1.53,2.2081,1.8935,2.1227,0.1825,1.6193,1.913
2024-04-07 07:00:00,frauddetection,10.87,44.25,Running,0,1,1,Normal,FailedMount,10s,controller,Mounting volume,node1,Started,5m,kubelet,Resource constraint,263.02,79.96,43.82,83.71,35.79,6.76,4042.71,1426.69,8.74,3.85,2.32,1.22,3.6837,1.1265,1.1627,0.1646,2.4479,2.8577
2024-04-07 08:00:00,redis,42.73,67.79,Running,3,0,2,Critical,Scheduled,5m,scheduler,Container failed,node1,Failed,10m,api-server,Volume detached,356.54,59.11,10.55,22.44,41.84,5.52,2356.58,4490.74,12.88,3.86,3.17,2.14,0.6642,2.4936,2.5375,0.2013,0.574,1.087
2024-04-07 09:00:00,recommendation,28.16,60.22,Pending,3,0,2,Critical,FailedMount,1m,kubelet,Mounting volume,node1,Evicted,5m,kubelet,Resource constraint,411.61,124.28,40.05,66.77,42.77,3.17,1997.27,3579.19,3.12,3.21,4.64,2.97,3.9437,2.4471,3.3276,1.5867,2.8382,2.9873
2024-04-07 10:00:00,frauddetection,31.46,71.96,Failed,2,0,2,Normal,Killing,1m,kubelet,Mounting volume,node3,Started,10m,api-server,Node not ready,365.06,110.45,62.78,82.69,5.3,4.8,9424.89,6914.09,7.94,4.77,3.57,1.78,0.9274,3.1361,3.987,0.1205,0.4241,2.4469
2024-04-07 11:00:00,recommendation,38.21,37.52,Pending,0,0,1,Normal,BackOff,10s,kubelet,Mounting volume,node2,Evicted,5m,api-server,Volume detached,211.94,58.69,13.18,84.44,26.86,7.27,6213.96,1302.18,13.05,8.59,0.62,1.64,0.9946,3.8753,2.2331,0.5991,2.1732,0.3743
2024-04-07 12:00:00,frontend,38.0,13.8,Failed,3,0,1,Normal,Killing,1m,controller,Mounting volume,node2,Failed,5m,api-server,Node not ready,326.84,77.02,27.99,74.8,37.57,1.47,5276.84,1049.2,19.43,7.87,4.61,1.73,2.7897,2.2528,0.2704,1.851,2.7148,2.2273
2024-04-07 13:00:00,redis,8.24,30.46,Running,0,1,2,Critical,BackOff,10m,scheduler,Mounting volume,node1,Failed,20m,api-server,Volume detached,143.04,100.84,73.92,64.06,33.02,1.85,3254.35,5386.71,6.34,9.82,4.73,2.42,3.4698,3.5045,3.5743,0.9706,1.3211,0.4159
2024-04-07 14:00:00,frontend,20.07,45.35,Running,0,0,2,Warning,Killing,10m,scheduler,Container failed,node2,Failed,10m,kubelet,Resource constraint,396.29,158.4,33.25,86.97,42.8,6.88,2043.09,2488.53,4.55,10.64,3.16,1.59,2.0694,2.6853,0.0974,0.063,1.6967,1.1692
2024-04-07 15:00:00,recommendation,13.05,18.28,Pending,4,1,1,Critical,BackOff,1m,scheduler,Container failed,node3,Started,5m,api-server,Resource constraint,295.7,147.72,62.85,41.12,12.11,3.82,6791.4,7897.57,5.53,11.83,1.66,2.79,4.5695,1.6389,0.2417,0.7004,1.9934,0.4545
2024-04-07 16:00:00,recommendation,3.46,36.45,Running,4,1,2,Critical,Killing,5m,controller,Container failed,node1,Evicted,10m,kubelet,Volume detached,343.64,37.83,40.91,22.61,29.51,9.39,4935.69,1773.02,8.18,6.11,3.25,0.02,2.035,0.7161,1.8959,1.2153,2.5645,1.4501
2024-04-07 17:00:00,recommendation,27.85,44.04,Running,0,0,1,Critical,BackOff,10s,scheduler,Container failed,node3,Evicted,20m,kubelet,Node not ready,394.32,33.24,38.57,69.74,27.71,3.6,3333.16,5836.24,11.95,9.46,0.12,1.92,0.3926,0.6896,0.0431,1.9299,0.1182,3.4884
2024-04-07 18:00:00,frauddetection,26.19,53.52,Pending,3,1,2,Normal,FailedMount,10s,controller,Container failed,node2,Evicted,5m,api-server,Volume detached,312.91,113.38,20.39,66.45,45.8,0.06,5084.56,4966.06,17.78,5.81,4.66,1.05,4.6322,0.3497,5.2783,0.0793,1.9261,2.681
2024-04-07 19:00:00,frontend,38.61,9.48,Pending,1,1,1,Critical,BackOff,30s,controller,Pod scheduled,node1,Started,20m,api-server,Node not ready,74.89,55.2,62.47,78.03,15.54,5.16,1454.85,2280.03,13.0,12.06,0.78,1.03,4.2108,1.3527,4.3987,1.5761,2.7456,3.7248
2024-04-07 20:00:00,frauddetection,9.17,1.89,Failed,2,0,2,Critical,FailedMount,5m,controller,Mounting volume,node3,Evicted,20m,kubelet,Node not ready,105.34,124.0,22.06,10.52,12.25,3.22,5640.28,7826.37,5.57,1.25,1.61,2.07,4.6231,3.9094,4.1558,0.5657,0.6375,3.9431
2024-04-07 21:00:00,frontend,39.52,42.2,Running,2,1,1,Normal,Scheduled,30s,scheduler,Container failed,node1,Failed,15m,kubelet,Volume detached,497.57,55.69,30.38,74.41,8.57,6.51,7553.66,6400.0,3.55,6.6,2.74,0.1,1.8342,0.3156,0.3168,1.8818,1.6653,2.8589
2024-04-07 22:00:00,frauddetection,8.33,8.89,Running,1,1,2,Warning,FailedMount,1m,controller,Container failed,node2,Evicted,20m,api-server,Node not ready,226.88,177.41,50.95,25.77,23.72,6.21,1545.43,1848.68,14.63,8.08,4.11,1.76,2.5068,3.6743,1.5133,0.3393,1.7748,1.4127
2024-04-07 23:00:00,redis,29.48,67.53,Unknown,1,1,2,Normal,BackOff,5m,controller,Container failed,node1,Evicted,10m,kubelet,Resource constraint,170.36,30.32,66.9,83.2,42.04,9.14,4748.47,6066.06,11.5,6.53,1.63,1.7,0.188,0.8276,5.2062,0.7286,2.6899,1.6247
2024-04-08 00:00:00,frauddetection,31.22,6.39,Pending,2,1,1,Normal,BackOff,10m,controller,Mounting volume,node1,Started,20m,kubelet,Node not ready,143.0,180.64,66.75,40.45,19.42,4.29,9880.86,6232.16,10.84,3.15,2.07,1.76,3.3334,3.7997,4.5263,1.3739,2.699,3.4759
2024-04-08 01:00:00,redis,34.53,53.3,Failed,2,0,2,Warning,Scheduled,5m,controller,Container failed,node2,Failed,20m,api-server,Volume detached,158.82,89.4,77.86,71.05,34.87,5.27,3646.61,4773.12,16.88,3.68,1.55,0.48,0.4996,3.6463,2.0226,0.4535,2.9961,1.5664
